AddNum,StPreDir,StName,StSuffix,Zip4,Name,geometry,longitude,latitude,jointadd
11067,W,RED MAPLE,DR,83709,Twelve,POINT (-116.320145844 43.60421419200003),-116.32014584399997,43.60421419200003,11067 W RED MAPLE DR
11211,W,RED MAPLE,DR,83709,Twelve,POINT (-116.322045907 43.60415738800003),-116.32204590699996,43.60415738800003,11211 W RED MAPLE DR
11229,W,RED MAPLE,DR,83709,Twelve,POINT (-116.322268977 43.60409626200004),-116.32226897699996,43.60409626200004,11229 W RED MAPLE DR
10803,W,FRANKLIN,RD,83709,Twelve,POINT (-116.316916717 43.60453525100007),-116.31691671699997,43.60453525100007,10803 W FRANKLIN RD
11365,W,FRANKLIN,RD,83709,Twelve,POINT (-116.324660743 43.60469659800003),-116.32466074299998,43.60469659800003,11365 W FRANKLIN RD
11671,W,THOMAS,DR,83709,Twelve,POINT (-116.328156149 43.60276111600007),-116.328156149,43.60276111600007,11671 W THOMAS DR
11801,W,FRANKLIN,RD,83709,Twelve,POINT (-116.329796143 43.60473221600006),-116.32979614299995,43.60473221600006,11801 W FRANKLIN RD
11863,W,FRANKLIN,RD,83709,Twelve,POINT (-116.33015471 43.60471096800006),-116.33015470999999,43.60471096800006,11863 W FRANKLIN RD
91,S,THOMAS,DR,83709,Twelve,POINT (-116.3297544329999 43.60410637600006),-116.32975443299995,43.60410637600006,91 S THOMAS DR
12127,W,FRANKLIN,RD,83709,Twelve,POINT (-116.333347669 43.60470757700006),-116.33334766899998,43.604707577000056,12127 W FRANKLIN RD
12009,W,FRANKLIN,RD,83709,Twelve,POINT (-116.332275625 43.60460601800003),-116.33227562499997,43.60460601800003,12009 W FRANKLIN RD
163,S,FIVE MILE,RD,83709,Twelve,POINT (-116.314572042 43.60330279800007),-116.31457204199995,43.60330279800007,163 S FIVE MILE RD
165,S,FIVE MILE,RD,83709,Twelve,POINT (-116.314584358 43.60320621300008),-116.31458435799999,43.60320621300008,165 S FIVE MILE RD
10831,W,FRANKLIN,RD,83709,Twelve,POINT (-116.318135395 43.60430642700004),-116.31813539499996,43.60430642700004,10831 W FRANKLIN RD
10833,W,FRANKLIN,RD,83709,Twelve,POINT (-116.318118301 43.60437521000006),-116.31811830099997,43.60437521000006,10833 W FRANKLIN RD
10835,W,FRANKLIN,RD,83709,Twelve,POINT (-116.3181192439999 43.60442911800004),-116.31811924399994,43.60442911800004,10835 W FRANKLIN RD
10837,W,FRANKLIN,RD,83709,Twelve,POINT (-116.318127037 43.60450716000003),-116.31812703699995,43.604507160000026,10837 W FRANKLIN RD
10817,W,FRANKLIN,RD,83709,Twelve,POINT (-116.317569662 43.60445527900004),-116.31756966199998,43.604455279000035,10817 W FRANKLIN RD
10839,W,FRANKLIN,RD,83709,Twelve,POINT (-116.318125865 43.60455836000006),-116.31812586499996,43.604558360000055,10839 W FRANKLIN RD
10819,W,FRANKLIN,RD,83709,Twelve,POINT (-116.31764975 43.60444947800005),-116.31764974999999,43.60444947800005,10819 W FRANKLIN RD
10821,W,FRANKLIN,RD,83709,Twelve,POINT (-116.3177406679999 43.60442587300003),-116.31774066799994,43.604425873000025,10821 W FRANKLIN RD
10823,W,FRANKLIN,RD,83709,Twelve,POINT (-116.317818388 43.60439579000007),-116.31781838799998,43.60439579000007,10823 W FRANKLIN RD
10841,W,FRANKLIN,RD,83709,Twelve,POINT (-116.318116989 43.60463443000003),-116.31811698899998,43.60463443000003,10841 W FRANKLIN RD
95,N,MAPLE GROVE,RD,83709,Twelve,POINT (-116.294351246 43.60572589700007),-116.29435124599996,43.60572589700007,95 N MAPLE GROVE RD
59,N,MAPLE GROVE,RD,83709,Twelve,POINT (-116.294465708 43.60558679500008),-116.29446570799996,43.60558679500008,59 N MAPLE GROVE RD
11051,W,FRANKLIN,RD,83709,Twelve,POINT (-116.3202324439999 43.60471765000005),-116.32023244399994,43.604717650000055,11051 W FRANKLIN RD
9465,W,BETHEL,CT,83709,Twelve,POINT (-116.300253835 43.60532901400006),-116.30025383499998,43.60532901400006,9465 W BETHEL CT
9586,W,BETHEL,CT,83709,Twelve,POINT (-116.301846971 43.60609439400008),-116.30184697099997,43.60609439400008,9586 W BETHEL CT
107,S,TRUTINA,AVE,83709,Twelve,POINT (-116.334011134 43.60390860300004),-116.33401113399998,43.603908603000036,107 S TRUTINA AVE
109,S,TRUTINA,AVE,83709,Twelve,POINT (-116.3338251549999 43.60381016700006),-116.33382515499994,43.60381016700006,109 S TRUTINA AVE
127,S,TRUTINA,AVE,83709,Twelve,POINT (-116.333807554 43.60368701800007),-116.33380755399997,43.60368701800007,127 S TRUTINA AVE
145,S,TRUTINA,AVE,83709,Twelve,POINT (-116.3337697919999 43.60354614000005),-116.33376979199994,43.60354614000005,145 S TRUTINA AVE
181,S,TRUTINA,AVE,83709,Twelve,POINT (-116.333748293 43.60341399500004),-116.33374829299999,43.60341399500004,181 S TRUTINA AVE
199,S,TRUTINA,AVE,83709,Twelve,POINT (-116.333754015 43.60324204300008),-116.33375401499995,43.60324204300008,199 S TRUTINA AVE
211,S,TRUTINA,AVE,83709,Twelve,POINT (-116.333743634 43.60312825600005),-116.33374363399997,43.60312825600005,211 S TRUTINA AVE
235,S,TRUTINA,LN,83709,Twelve,POINT (-116.3337092629999 43.60298352900003),-116.33370926299995,43.60298352900003,235 S TRUTINA LN
247,S,TRUTINA,LN,83709,Twelve,POINT (-116.3337608419999 43.60281663600006),-116.33376084199995,43.60281663600006,247 S TRUTINA LN
259,S,TRUTINA,LN,83709,Twelve,POINT (-116.333748134 43.60263383000006),-116.33374813399996,43.60263383000006,259 S TRUTINA LN
12139,W,FENESTRA,ST,83709,Twelve,POINT (-116.3335791599999 43.60268753500003),-116.33357915999994,43.60268753500003,12139 W FENESTRA ST
12127,W,FENESTRA,ST,83709,Twelve,POINT (-116.33338248 43.60308879400003),-116.33338247999995,43.60308879400003,12127 W FENESTRA ST
12115,W,FENESTRA,ST,83709,Twelve,POINT (-116.3332606009999 43.60305211800005),-116.33326060099995,43.60305211800005,12115 W FENESTRA ST
12093,W,FENESTRA,ST,83709,Twelve,POINT (-116.333077298 43.60308420700005),-116.33307729799998,43.60308420700005,12093 W FENESTRA ST
12081,W,FENESTRA,ST,83709,Twelve,POINT (-116.332860903 43.60312351700003),-116.33286090299998,43.60312351700003,12081 W FENESTRA ST
11978,W,DUNHAM,LN,83709,Twelve,POINT (-116.331837765 43.60261574100008),-116.33183776499999,43.60261574100008,11978 W DUNHAM LN
12112,W,DUNHAM,DR,83709,Twelve,POINT (-116.333397204 43.60370645100005),-116.333397204,43.60370645100005,12112 W DUNHAM DR
12104,W,DUNHAM,DR,83709,Twelve,POINT (-116.333265586 43.60374941600003),-116.33326558599998,43.60374941600003,12104 W DUNHAM DR
12096,W,DUNHAM,DR,83709,Twelve,POINT (-116.3331337989999 43.60369840700008),-116.33313379899994,43.60369840700008,12096 W DUNHAM DR
12080,W,DUNHAM,DR,83709,Twelve,POINT (-116.332870147 43.60358844000007),-116.332870147,43.60358844000007,12080 W DUNHAM DR
12072,W,DUNHAM,DR,83709,Twelve,POINT (-116.332722062 43.60354944000005),-116.33272206199996,43.60354944000005,12072 W DUNHAM DR
12064,W,DUNHAM,DR,83709,Twelve,POINT (-116.332546475 43.60349468000004),-116.33254647499996,43.60349468000004,12064 W DUNHAM DR
12056,W,DUNHAM,DR,83709,Twelve,POINT (-116.332481977 43.60337203700004),-116.33248197699999,43.60337203700004,12056 W DUNHAM DR
12058,W,DUNHAM,DR,83709,Twelve,POINT (-116.3320305459999 43.60364466600004),-116.33203054599994,43.60364466600004,12058 W DUNHAM DR
12048,W,DUNHAM,LN,83709,Twelve,POINT (-116.33248138 43.60315621600006),-116.33248138,43.60315621600006,12048 W DUNHAM LN
12040,W,DUNHAM,LN,83709,Twelve,POINT (-116.332415484 43.60303311400003),-116.33241548399997,43.60303311400003,12040 W DUNHAM LN
12032,W,DUNHAM,LN,83709,Twelve,POINT (-116.332294422 43.60291100400008),-116.33229442199996,43.60291100400008,12032 W DUNHAM LN
12024,W,DUNHAM,LN,83709,Twelve,POINT (-116.332152056 43.60282649900006),-116.33215205599998,43.60282649900006,12024 W DUNHAM LN
12016,W,DUNHAM,LN,83709,Twelve,POINT (-116.332021823 43.60274193200007),-116.33202182299999,43.60274193200007,12016 W DUNHAM LN
12087,W,DUNHAM,DR,83709,Twelve,POINT (-116.333185654 43.60347322200005),-116.33318565399998,43.60347322200005,12087 W DUNHAM DR
110,S,TRUTINA,AVE,83709,Twelve,POINT (-116.333554457 43.60396288300007),-116.33355445699999,43.603962883000065,110 S TRUTINA AVE
102,S,CLOVERDALE,RD,83709,Twelve,POINT (-116.33416147 43.60410818600008),-116.33416147,43.604108186000076,102 S CLOVERDALE RD
9222,W,FRANKLIN,RD,83709,Twelve,POINT (-116.2973711069999 43.60572858900008),-116.29737110699995,43.60572858900008,9222 W FRANKLIN RD
10604,W,CRUSER,DR,83709,Twelve,POINT (-116.314796831 43.60451343200003),-116.31479683099997,43.60451343200003,10604 W CRUSER DR
11910,W,FRANKLIN,RD,83709,Twelve,POINT (-116.330421488 43.60527676200007),-116.33042148799996,43.605276762000074,11910 W FRANKLIN RD
10921,W,CRUSER,DR,83709,Twelve,POINT (-116.31922771 43.60329795600006),-116.31922771,43.60329795600006,10921 W CRUSER DR
9530,W,BETHEL,CT,83709,Twelve,POINT (-116.300562073 43.60624869700007),-116.30056207299998,43.60624869700007,9530 W BETHEL CT
9530,W,BETHEL,CT,83709,Twelve,POINT (-116.3003627209999 43.60623537000004),-116.30036272099994,43.606235370000036,9530 W BETHEL CT
9530,W,BETHEL,CT,83709,Twelve,POINT (-116.30011746 43.60621845400004),-116.30011745999997,43.60621845400004,9530 W BETHEL CT
9530,W,BETHEL,CT,83709,Twelve,POINT (-116.299957471 43.60620969900003),-116.29995747099997,43.60620969900003,9530 W BETHEL CT
9700,W,BETHEL,CT,83709,Twelve,POINT (-116.303587407 43.60608398000005),-116.30358740699995,43.60608398000005,9700 W BETHEL CT
9700,W,BETHEL,CT,83709,Twelve,POINT (-116.3030123519999 43.60608676300006),-116.30301235199994,43.606086763000064,9700 W BETHEL CT
10606,W,CRUSER,DR,83709,Twelve,POINT (-116.315111458 43.60441428500008),-116.31511145799999,43.604414285000075,10606 W CRUSER DR
9010,W,FRANKLIN,RD,83709,Twelve,POINT (-116.294373433 43.60506195800008),-116.29437343299998,43.60506195800008,9010 W FRANKLIN RD
10315,W,FRANKLIN,RD,83709,Twelve,POINT (-116.3107555989999 43.60466713100004),-116.31075559899995,43.60466713100004,10315 W FRANKLIN RD
11377,W,FRANKLIN,RD,83709,Twelve,POINT (-116.3249379329999 43.60481260600005),-116.32493793299994,43.60481260600005,11377 W FRANKLIN RD
8966,W,DONNYBROOK,DR,83709,Nine,POINT (-116.293835396 43.60166705300003),-116.29383539599996,43.60166705300003,8966 W DONNYBROOK DR
8944,W,DONNYBROOK,DR,83709,Nine,POINT (-116.2935815549999 43.60166826000005),-116.29358155499995,43.601668260000054,8944 W DONNYBROOK DR
8928,W,DONNYBROOK,DR,83709,Nine,POINT (-116.293167948 43.60168280000005),-116.29316794799996,43.60168280000005,8928 W DONNYBROOK DR
8920,W,DONNYBROOK,DR,83709,Nine,POINT (-116.2932284139999 43.60193185900005),-116.29322841399994,43.60193185900005,8920 W DONNYBROOK DR
8916,W,DONNYBROOK,DR,83709,Nine,POINT (-116.2933152909999 43.60212911300005),-116.29331529099994,43.602129113000046,8916 W DONNYBROOK DR
8912,W,DONNYBROOK,DR,83709,Nine,POINT (-116.293113564 43.60221879000005),-116.29311356399995,43.60221879000005,8912 W DONNYBROOK DR
8886,W,DONNYBROOK,DR,83709,Nine,POINT (-116.292747602 43.60217562100007),-116.29274760199996,43.60217562100007,8886 W DONNYBROOK DR
8860,W,DONNYBROOK,DR,83709,Nine,POINT (-116.292436902 43.60215017600007),-116.29243690199996,43.602150176000066,8860 W DONNYBROOK DR
8834,W,DONNYBROOK,DR,83709,Nine,POINT (-116.292101721 43.60212913700008),-116.292101721,43.60212913700008,8834 W DONNYBROOK DR
8808,W,DONNYBROOK,DR,83709,Nine,POINT (-116.291822238 43.60211246300003),-116.29182223799995,43.602112463000026,8808 W DONNYBROOK DR
8782,W,DONNYBROOK,DR,83709,Nine,POINT (-116.291492203 43.60209602700007),-116.29149220299996,43.60209602700007,8782 W DONNYBROOK DR
8756,W,DONNYBROOK,DR,83709,Nine,POINT (-116.2911570479999 43.60207960300005),-116.29115704799995,43.60207960300005,8756 W DONNYBROOK DR
8734,W,DONNYBROOK,DR,83709,Nine,POINT (-116.2908407849999 43.60206293200008),-116.29084078499994,43.60206293200008,8734 W DONNYBROOK DR
8712,W,DONNYBROOK,DR,83709,Nine,POINT (-116.290528689 43.60204853000005),-116.29052868899998,43.60204853000005,8712 W DONNYBROOK DR
8690,W,DONNYBROOK,DR,83709,Nine,POINT (-116.2902059259999 43.60196456500006),-116.29020592599994,43.60196456500006,8690 W DONNYBROOK DR
281,S,SUN BURST,WAY,83709,Nine,POINT (-116.289754138 43.60211135500003),-116.28975413799998,43.602111355000034,281 S SUN BURST WAY
8668,W,DONNYBROOK,DR,83709,Nine,POINT (-116.2899598609999 43.60177902700008),-116.28995986099994,43.60177902700008,8668 W DONNYBROOK DR
282,S,SUN BURST,WAY,83709,Nine,POINT (-116.2894847109999 43.60203963200007),-116.28948471099994,43.60203963200007,282 S SUN BURST WAY
304,S,SUN BURST,WAY,83709,Nine,POINT (-116.289476043 43.60180993900008),-116.28947604299998,43.60180993900008,304 S SUN BURST WAY
8921,W,DONNYBROOK,DR,83709,Nine,POINT (-116.292536285 43.60192619100008),-116.29253628499998,43.601926191000075,8921 W DONNYBROOK DR
8835,W,DONNYBROOK,DR,83709,Nine,POINT (-116.292248891 43.60185210000003),-116.29224889099999,43.60185210000003,8835 W DONNYBROOK DR
8809,W,DONNYBROOK,DR,83709,Nine,POINT (-116.29191456 43.60182213500008),-116.29191455999995,43.60182213500008,8809 W DONNYBROOK DR
8783,W,DONNYBROOK,DR,83709,Nine,POINT (-116.2916039569999 43.60180560700007),-116.29160395699995,43.601805607000074,8783 W DONNYBROOK DR
8757,W,DONNYBROOK,DR,83709,Nine,POINT (-116.29126424 43.60178754700007),-116.29126423999998,43.60178754700007,8757 W DONNYBROOK DR
8735,W,DONNYBROOK,DR,83709,Nine,POINT (-116.290942346 43.60177553200003),-116.29094234599995,43.60177553200003,8735 W DONNYBROOK DR
8713,W,DONNYBROOK,DR,83709,Nine,POINT (-116.290631704 43.60175454100005),-116.29063170399996,43.60175454100005,8713 W DONNYBROOK DR
8691,W,DONNYBROOK,DR,83709,Nine,POINT (-116.290236312 43.60162059700008),-116.29023631199999,43.60162059700008,8691 W DONNYBROOK DR
347,S,SUN BURST,WAY,83709,Nine,POINT (-116.2897788229999 43.60145846900008),-116.28977882299995,43.60145846900008,347 S SUN BURST WAY
8674,W,MORNIN MIST,ST,83709,Nine,POINT (-116.289954716 43.60123851300006),-116.28995471599995,43.601238513000055,8674 W MORNIN MIST ST
8700,W,MORNIN MIST,ST,83709,Nine,POINT (-116.290336984 43.60121269200005),-116.29033698399996,43.60121269200005,8700 W MORNIN MIST ST
8726,W,MORNIN MIST,ST,83709,Nine,POINT (-116.2906192359999 43.60122489700007),-116.29061923599994,43.601224897000066,8726 W MORNIN MIST ST
8752,W,MORNIN MIST,ST,83709,Nine,POINT (-116.2908758629999 43.60121923400004),-116.29087586299994,43.60121923400004,8752 W MORNIN MIST ST
8778,W,MORNIN MIST,ST,83709,Nine,POINT (-116.291120295 43.60122252700006),-116.29112029499998,43.60122252700006,8778 W MORNIN MIST ST
8804,W,MORNIN MIST,ST,83709,Nine,POINT (-116.291406095 43.60120969100007),-116.29140609499996,43.601209691000065,8804 W MORNIN MIST ST
8816,W,MORNIN MIST,ST,83709,Nine,POINT (-116.291742083 43.60142463000005),-116.29174208299997,43.601424630000054,8816 W MORNIN MIST ST
8830,W,MORNIN MIST,ST,83709,Nine,POINT (-116.291984661 43.60145665800007),-116.29198466099996,43.601456658000075,8830 W MORNIN MIST ST
8842,W,MORNIN MIST,ST,83709,Nine,POINT (-116.292171325 43.60122029000007),-116.29217132499997,43.60122029000007,8842 W MORNIN MIST ST
8868,W,MORNIN MIST,ST,83709,Nine,POINT (-116.292417727 43.60121398500007),-116.29241772699999,43.60121398500007,8868 W MORNIN MIST ST
8896,W,MORNIN MIST,ST,83709,Nine,POINT (-116.292664949 43.60121281100004),-116.29266494899997,43.60121281100004,8896 W MORNIN MIST ST
8925,W,DONNYBROOK,DR,83709,Nine,POINT (-116.292749543 43.60159557500003),-116.29274954299996,43.60159557500003,8925 W DONNYBROOK DR
8909,W,MORNIN MIST,ST,83709,Nine,POINT (-116.2931150909999 43.60138350200003),-116.29311509099995,43.60138350200003,8909 W MORNIN MIST ST
8905,W,MORNIN MIST,ST,83709,Nine,POINT (-116.2931481259999 43.60115876400005),-116.29314812599995,43.60115876400005,8905 W MORNIN MIST ST
8901,W,MORNIN MIST,ST,83709,Nine,POINT (-116.293055023 43.60098427200006),-116.29305502299997,43.60098427200006,8901 W MORNIN MIST ST
8897,W,MORNIN MIST,ST,83709,Nine,POINT (-116.292775112 43.60090313100005),-116.29277511199996,43.60090313100005,8897 W MORNIN MIST ST
8869,W,MORNIN MIST,ST,83709,Nine,POINT (-116.292426384 43.60094502100003),-116.29242638399995,43.60094502100003,8869 W MORNIN MIST ST
8843,W,MORNIN MIST,ST,83709,Nine,POINT (-116.292138535 43.60094124000005),-116.29213853499999,43.600941240000054,8843 W MORNIN MIST ST
8831,W,MORNIN MIST,ST,83709,Nine,POINT (-116.291822517 43.60095303000003),-116.29182251699996,43.60095303000003,8831 W MORNIN MIST ST
8805,W,MORNIN MIST,ST,83709,Nine,POINT (-116.291503236 43.60094939700008),-116.29150323599998,43.60094939700008,8805 W MORNIN MIST ST
8779,W,MORNIN MIST,ST,83709,Nine,POINT (-116.291202173 43.60097307900003),-116.29120217299999,43.60097307900003,8779 W MORNIN MIST ST
8753,W,MORNIN MIST,ST,83709,Nine,POINT (-116.290844552 43.60097477200003),-116.29084455199995,43.60097477200003,8753 W MORNIN MIST ST
8727,W,MORNIN MIST,ST,83709,Nine,POINT (-116.290556749 43.60097613300007),-116.29055674899996,43.600976133000074,8727 W MORNIN MIST ST
8701,W,MORNIN MIST,ST,83709,Nine,POINT (-116.29021785 43.60097645000008),-116.29021784999998,43.600976450000076,8701 W MORNIN MIST ST
8673,W,MORNIN MIST,ST,83709,Nine,POINT (-116.289944208 43.60097774300004),-116.28994420799995,43.600977743000044,8673 W MORNIN MIST ST
8647,W,MORNIN MIST,ST,83709,Nine,POINT (-116.289663053 43.60098421700008),-116.28966305299997,43.600984217000075,8647 W MORNIN MIST ST
392,S,SUN BURST,WAY,83709,Nine,POINT (-116.289521038 43.60116505500008),-116.28952103799998,43.60116505500008,392 S SUN BURST WAY
370,S,SUN BURST,WAY,83709,Nine,POINT (-116.2894775509999 43.60123834700005),-116.28947755099995,43.60123834700005,370 S SUN BURST WAY
348,S,SUN BURST,WAY,83709,Nine,POINT (-116.289466249 43.60145270600003),-116.28946624899999,43.60145270600003,348 S SUN BURST WAY
300,S,MAPLE GROVE,RD,83709,Nine,POINT (-116.293968211 43.60205919300006),-116.29396821099999,43.60205919300006,300 S MAPLE GROVE RD
420,S,MAPLE GROVE,RD,83709,Nine,POINT (-116.293936451 43.60104801000006),-116.29393645099998,43.601048010000056,420 S MAPLE GROVE RD
440,S,MAPLE GROVE,RD,83709,Nine,POINT (-116.2939165069999 43.60082488900008),-116.29391650699995,43.60082488900008,440 S MAPLE GROVE RD
8506,W,DONNYBROOK,DR,83709,Nine,POINT (-116.288014185 43.60168808000003),-116.28801418499995,43.60168808000003,8506 W DONNYBROOK DR
8989,W,BROOKVIEW,DR,83709,Nine,POINT (-116.293861589 43.60272228000008),-116.29386158899996,43.60272228000008,8989 W BROOKVIEW DR
8965,W,BROOKVIEW,DR,83709,Nine,POINT (-116.293516875 43.60269202300003),-116.29351687499997,43.60269202300003,8965 W BROOKVIEW DR
8941,W,BROOKVIEW,DR,83709,Nine,POINT (-116.293122851 43.60262029300003),-116.29312285099996,43.60262029300003,8941 W BROOKVIEW DR
8917,W,BROOKVIEW,DR,83709,Nine,POINT (-116.292766109 43.60261735800003),-116.29276610899996,43.60261735800003,8917 W BROOKVIEW DR
8881,W,BROOKVIEW,DR,83709,Nine,POINT (-116.2924182 43.60256486600008),-116.29241819999999,43.60256486600008,8881 W BROOKVIEW DR
8869,W,BROOKVIEW,DR,83709,Nine,POINT (-116.292080131 43.60253920100007),-116.29208013099998,43.60253920100007,8869 W BROOKVIEW DR
8845,W,BROOKVIEW,DR,83709,Nine,POINT (-116.291766571 43.60250880000007),-116.29176657099998,43.60250880000007,8845 W BROOKVIEW DR
8773,W,BROOKVIEW,DR,83709,Nine,POINT (-116.291410415 43.60249715000003),-116.29141041499997,43.60249715000003,8773 W BROOKVIEW DR
8725,W,BROOKVIEW,DR,83709,Nine,POINT (-116.290695944 43.60254763500006),-116.29069594399999,43.602547635000064,8725 W BROOKVIEW DR
8749,W,BROOKVIEW,DR,83709,Nine,POINT (-116.290983239 43.60250029000008),-116.29098323899996,43.60250029000008,8749 W BROOKVIEW DR
191,S,SUN BURST,WAY,83709,Nine,POINT (-116.290316936 43.60272590500006),-116.29031693599995,43.60272590500006,191 S SUN BURST WAY
203,S,SUN BURST,WAY,83709,Nine,POINT (-116.2900396049999 43.60252644700006),-116.29003960499995,43.60252644700006,203 S SUN BURST WAY
249,S,SUN BURST,WAY,83709,Nine,POINT (-116.289786184 43.60231847600005),-116.28978618399998,43.60231847600005,249 S SUN BURST WAY
8916,W,BROOKVIEW,DR,83709,Nine,POINT (-116.292683886 43.60283236900005),-116.29268388599996,43.602832369000055,8916 W BROOKVIEW DR
